,fold-change control mujer case1 lung,fold-change control mujer case1 heart,fold-change control hombre case2 lung,fold-change control hombre case2 jejunum,fold-change control hombre case2 heart,fold-change control hombre case3 lung,fold-change control hombre case3 heart,fold-change control mujer case4 lung,fold-change control mujer case4 heart,fold-change control mujer case4 liver,fold-change control mujer case4 kidney,fold-change control mujer case4 bowel,fold-change control hombre case5 lung,fold-change control hombre case5 fat,fold-change control hombre case5 skin,fold-change control hombre case5 bowel,fold-change control hombre case5 liver,fold-change control hombre case5 kidney,fold-change control hombre case5 heart,fold-change control hombre case5 marrow,fold-change control hombre case6 lung,fold-change control mujer case7 lung,fold-change control hombre case8 lung,fold-change control hombre case8 liver,fold-change control hombre case8 bowel,fold-change control hombre case8 heart,fold-change control mujer case9 lung,fold-change control mujer case10 lung,fold-change control mujer case10 liver,fold-change control hombre case11 lung,fold-change control hombre case11 kidney,fold-change control hombre case11 bowel,fold-change control mujer case12 liver,fold-change control hombre caseA lung,fold-change control hombre caseB lung,fold-change control hombre caseC lung,fold-change control hombre caseF lung,fold-change control hombre caseE lung,fold-change control hombre caseG lung,fold-change control hombre caseH lung,fold-change control hombre caseI lung,fold-change control mujer caseD lung,fold-change control mujer caseJ lung,fold-change control mujer caseP1 placenta,fold-change control mujer caseP2 placenta,fold-change control hombre caseP3 placenta,fold-change control hombre caseP4 placenta
TNFSF10,1.1837458642438583,-0.9578510292209916,1.246814558887076,-1.7131622406872042,-2.312834142394802,1.9647832145362603,-1.0438673416459674,1.62781774648477,-5.117791942090685,inf,,-1.5861276675295792,0.5865915070778739,inf,0.19020991484487956,-1.5744475555053814,-5.101727528604859,-0.8086542963896836,-0.944460750033494,-2.2667867748753605,3.2790395120856366,0.8982516804185783,2.7098411864331373,-1.9276981288298136,0.3181757258457984,-0.12879577180303314,0.4559853286956661,-0.6994072205961875,0.4671705586304724,2.02251585978901,1.2238483432976468,2.158745238157836,inf,-0.9434654446881334,3.1933626620241435,1.9689322454474032,-0.20576898771450014,1.1182381553370464,2.114277968823797,0.6930527006821217,-0.48732124999121773,-3.970234753676828,1.5553014689091387,3.0811802329048885,3.0118453421760547,3.0622096340930836,4.177431749815433
TNFSF14,-0.12037950209071621,-0.42238427986430027,3.610493149424541,3.0458701890797473,0.7092326932059473,3.784850564034238,1.0906742232131916,-3.3579524072693046,inf,inf,inf,-1.0800447249539826,2.0501601458825918,inf,-1.510189274025465,3.3910357517289933,-0.34269509883790655,0.0434875377687519,2.447789349061828,0.9072831541704385,7.833144484441597,1.075930403002399,4.645729316447491,7.257599055639241,1.3223206534492817,0.6302366579639186,-2.857456985237641,2.011487322296632,2.172562309429476,2.948973767850351,5.205273194401048,6.166275980600703,5.757524810150627,5.095674904271554,5.188629438281174,3.29797683446953,2.7283501486105406,3.0292736785490533,3.1318434121895984,3.419663652756696,1.1017861783334204,inf,-1.2311598766215321,-5.0942242312654225,-4.389020075131583,-0.9636368966646303,0.20684343602934527
TNS4,-2.8905737738168518,inf,8.047270733710254,inf,inf,5.565062803176968,inf,-1.885686622226484,inf,4.492825001027242,,inf,6.678865646555131,inf,10.014279263621253,5.141097336492823,inf,inf,2.7413367985706545,inf,11.846855870671696,1.9276518689588007,6.470664391865775,inf,3.8637956164016916,inf,-0.9355080533998804,-2.4636963623058716,5.229790595193455,inf,5.939393235295853,3.403970195376008,6.814753095914612,4.549687025973625,6.467069995399785,5.66952679597963,1.140542094617986,4.248820546614094,6.843243376584319,4.50170699707181,4.64326114128583,2.5997402049437675,-0.1739315908575534,5.445789464057195,5.27023059280586,11.45685736125391,9.943075253404006
SERPINB1,-1.227917537049777,-4.989671432828772,0.10050177461079779,-1.9004788615738328,-2.652153856726471,1.067888263914748,-1.5628930782125412,-1.6033114653464138,-2.576563166520807,-0.13169043770120878,inf,-1.7583631903071957,0.41903358402431495,inf,-1.6699419627882344,-1.5746786237915142,-1.2186548216000843,-3.054864606329874,-0.7020930956768768,1.5815205139687383,3.0601605132183956,-0.0020233532818858596,1.0221508696924748,-1.851980343882644,-2.5536390693128994,-0.8831529854135535,-1.0045762110866225,0.35449883671963855,0.9272032513523637,0.46582960680781005,-0.47804145041873614,-0.7333565711458442,inf,0.6824494228195143,0.24228038762759246,2.2839409763043808,0.6538447464662851,-0.22108155899463094,0.752309515546917,1.1595604386614549,-1.1220968478490658,-3.8321301558422918,-0.11662298961225974,-1.8493904777518189,-1.5013641937334987,-0.21568783846513556,-1.4103820183326647
MSN,-0.4342981568755105,-1.4752748074963877,-0.1221241788046098,-0.7848252686512119,-2.821902482666099,0.05983482993320849,-1.4020798609309981,0.22349217929103551,-1.0090840306685165,-2.261150002143547,inf,-1.8806272533453292,0.10969467800380181,-1.3128276729329786,-0.9930780050434506,-1.1065468644320233,-2.91689899660184,-1.8608649616875121,-0.8178940671168368,-1.1338860349161999,0.3759107200065954,-0.6065400908717441,0.189257415176271,-1.764895903156791,-1.534726131228626,-2.1428713082140907,-1.281499304117625,0.5518389450437734,-1.649715290061194,-0.29164781445807025,-0.898751649891581,-0.7337349716703327,1.6457405934649794,-0.667871448761935,1.403975651695529,1.4357498106859488,-0.6869348276675954,-0.094268810205319,0.7552285447615372,0.9700795571341975,-1.0249587424592865,-2.376627219563479,-0.3379434122488204,-1.471801436449281,-1.584726417228892,-0.6824872222848014,-1.8610077957097972
TRIM27,-0.7292352923142358,-2.2147951330241114,0.23762723254094,-0.498777698672572,-1.8354151945463657,0.3045467477399657,-1.9800424762067128,2.135038958433134,-0.801686866716147,2.228148362824608,inf,-1.7204524846687421,-0.10801876055423511,inf,-2.4698746610566196,-1.3235371374656313,-3.8873429865902183,-2.5011603499835617,-1.3751597011775865,-0.26813092391615784,4.616597844096881,0.33123633340248004,0.621550390078403,0.7017239124636686,-0.4853616401368273,-1.914411229788397,-0.9435643443453491,-0.07624016028897286,3.187506378327269,-0.08079109357047498,-0.731692116130029,0.2247379402798014,4.965113956990816,-1.5364358247310996,1.6238036685912265,0.20789481018269929,-0.991384445699864,-0.422264804811788,0.42849777841822345,0.6119813591705872,-0.5683925915027531,inf,0.5613917709398114,0.17062139248892405,-0.7264878939288378,0.805666137530574,-1.2503416104726295
BST1,-1.5818909810913044,inf,0.9460087074380522,inf,inf,0.7467519282490812,-2.4528757831187904,-2.341681408147747,inf,inf,,-4.233698727274742,1.9673743262755732,3.6842178258561415,-0.4687767796362896,0.11052015123080779,0.6987173955512688,inf,-2.7587256699925784,3.948695648559611,6.12758531345101,-0.9193966821290349,1.82765774044767,inf,inf,inf,-1.5224476640005016,-0.3392647797122927,2.773795809272188,0.7659257405951313,inf,-0.09609227318722637,inf,inf,3.551970027557706,inf,1.1640415821117605,inf,1.1732559065787704,3.5252064845655853,2.143198672722598,inf,-0.629926376778822,-1.1849570781937313,-1.2505137351399085,1.668707056239944,-0.16678156886032464
ENOSF1,-2.5195585219171703,-2.7554191631114486,0.5914011251730662,-1.057308320736953,-2.1309114107769602,0.7492028335513375,-1.1120399601544186,1.7793326442635786,-2.745435074538828,1.1025618320161161,inf,-0.5532572662493869,1.0436902611053644,0.6327362260417609,0.33149066196537547,0.35671910005710317,-2.1828392028208117,-1.5742641448777053,0.0035739214100695515,0.767578768328626,5.946251003909951,0.1255140661376722,0.07849518822227967,0.8656593148703773,-0.19589535564626234,-0.3354383281028415,-1.128187433409484,-1.2007659869745295,4.00945242762464,0.18462619556023208,1.5577741683605384,0.8636533824216373,3.424489926903486,-0.6095396196252414,2.2870847896341244,-1.4896998496192353,-2.0186845509808755,-0.01732130290128427,1.1661684261228342,0.44201602502385934,-0.3233204263706393,-3.597877886124971,-0.4487175424487462,0.46169804992933583,0.06986862864524475,2.1917635177118266,-0.43690345515005524
ARHGEF26,0.33373647056053407,-0.5667076881002779,0.1939171331050555,1.6027812566485902,-5.420356766408426,-0.03609690150334595,-5.0389152364011816,3.2703136883916466,inf,1.7063108063061292,inf,1.5956532007038093,-0.45178582901833864,inf,-2.3543765147775906,0.6213422372010086,-4.8873220577311205,-4.501139421124462,-2.0968376098313857,inf,4.709085790563067,1.0591512246170884,1.0688562297418278,0.6086354369312889,2.081474442733167,-2.329427800208137,0.22162905043830367,1.593611568617446,3.250631322529944,1.5174156168769124,-0.5617461858286119,2.3178682735303884,inf,-0.7290599738143949,3.5266455287497993,-1.6092202038083887,-2.8580969859773018,0.8065748145431966,1.4201064674611266,1.030314919341392,-0.63548585850219,-2.9941289118349586,0.03955421442133417,-1.0040247713981756,-0.7183044150967792,-0.17917596909761638,-0.7831946711862284
CDH3,0.18621981863422743,inf,2.46446485544036,inf,-3.1745971269867392,1.2533428026998277,inf,5.6675380493716405,0.7450108227222272,inf,inf,-2.5995187011022685,2.2659727185119154,inf,2.1451397168898843,-2.399684664072205,inf,inf,inf,inf,6.320726117018413,1.5619775560095484,0.8935207243666626,inf,-1.976546666022245,inf,-1.460758766058912,0.607212575025123,5.867407454081951,0.09107380195209921,1.0990509528719157,inf,7.992938336165807,-1.290655256450312,1.6267277129758497,-2.1708154864443094,0.7264645668961474,-0.5915217358098424,1.832976092718068,-0.7536727846309702,1.9728438603042073,inf,0.7412192435598489,-1.550777052021265,-1.6090934295893373,-1.2553444245632919,-1.2846689613845774
CD44,0.15185808389279068,-2.5443584218366926,0.24254695320701272,-0.3886727684280238,-6.346548151414529,-0.037100944137743265,-5.0057486059046274,-1.3924637079913507,-3.524914004014998,inf,,-1.2380881216338877,-0.6317522543418974,-1.997938013874655,0.45083816904061874,-0.7975807755985701,-3.8959756029291985,-2.7392748124453052,-2.246124655301134,-2.1943013800631603,1.3702890480307794,0.555701488521516,0.2168310941800141,-2.7219462031541517,-0.7334601911711902,-4.425544186656555,-0.2938308283558601,1.0365668486987165,0.4656256667359332,0.20233095253724148,-0.5703997310266913,-0.45181862579572707,1.0505881674570912,0.06095567517891458,0.9601030731560067,0.25879795718619175,0.43658781790566936,-0.6296170135028425,-0.04946831451473507,0.06432252627731454,-1.217029072120846,-1.801854644129049,0.5484033425203936,-0.3519924465331819,-0.6722271758504527,-0.6521098518431507,-1.1461875297628321
ITGA3,-0.9524169621106389,-5.009938240793309,0.19587344739949913,-2.597596468209998,-3.2821572675041004,0.4113284507076446,-2.9678299333553944,1.9166143572901835,-1.8577127094640875,inf,inf,-2.996221433344359,0.6398319673681402,-3.8080162478803743,-2.3987684291517395,-2.75722305759792,-5.208554177464095,-1.2677826891798036,-2.5999080525501705,-5.958575924455752,2.101104875915374,-1.1690184066006375,0.4001563964052119,-5.034524777689049,-1.8430987070358156,-4.650659919941114,-1.2386694426055993,-1.5154175459667332,0.5850083485004691,0.04280445499957017,-0.2980158048404342,-2.0033638462025922,2.1699708492216256,-1.9507564199964555,2.431294816433149,0.4220640911794191,-1.8917525156136827,-0.3005324998369343,1.6583017563421663,0.9891907188011544,-1.6766100590424293,-3.530468868919465,-0.38130852524324416,-1.6531836215671785,-1.493360982724215,0.05691342816327003,-1.958575924455753
ITGAL,0.6507989779409695,-0.965960706628949,1.1575175987560193,-3.45626667567289,inf,2.7199408530483447,-2.0895345466520805,1.7326771857070495,inf,0.8920202884986141,,-6.378508653882103,1.2612635583786318,inf,-2.1054355431695813,-1.063795398245283,-1.67490696214823,-2.8736868262627295,-2.3953844335258685,1.6905485082800542,4.895959627504898,0.330689975709437,1.1735329918501918,-0.5008775623731825,-2.5948537105821967,-3.2869377060675604,-1.099549129246519,0.3280516019261768,2.4363408047224295,1.5691329287890887,2.3876345039204834,-1.054679131607879,3.2139483833859837,-1.908962301010259,3.915311264024416,0.734439425052757,0.7693556088844369,0.5975261416878108,1.424122413787067,1.9737950076508053,-1.8153881856980607,-1.8084194296424687,0.28415738566738585,-0.8906157638107175,-1.1613847437476557,-0.7029331242235511,-1.388402833114771
RHOG,0.13888161738061586,-0.712669699749592,-0.14507575502689057,-1.6868392296999244,-3.023476725573715,-0.40997455795393406,-1.5914091224965026,-0.5551284227631161,-0.4911815059832597,inf,,-1.6397908198325022,-0.6300463214988515,inf,-1.5584005185330583,-1.4709566839956318,-2.1278719375117046,-3.911614302347362,-2.5073124910542828,-0.5883870673083752,1.82065544304636,0.14746269590314132,-0.4419304955299433,-1.1237675391789705,-2.3108530917794687,-1.739902681431036,-0.29202157614706614,-0.8113582976630551,0.560348794656822,-1.0084664948053121,-0.5571835677726683,-1.63317498905521,4.1453112953779785,0.5125418415423986,0.9704931923312656,0.6323816115484068,-0.3787547849506174,-0.6627937557332668,0.3466665735157973,0.6198400381184951,-3.8533156617826902,-1.877056517650474,0.7415891093269695,-0.7001139082778044,-0.7178206394210946,-0.3923708899704314,-1.8902774089591954
DNM1L,-0.6072001110223021,-1.1705382766371246,0.5899790263739683,0.4964190724210912,-2.4468759952731833,0.2749984167916236,-0.7175111618456269,2.122712286453753,-1.3972544460848355,inf,,0.23709273852491483,0.7123656713051377,inf,-0.8128466258575338,0.07805821463300161,-2.203347903790862,-0.8171652671842056,0.3689563740593439,-0.12329465222483073,4.501920259837113,0.014708302486856053,0.7772941857531223,0.38571899526302794,1.631592849938634,0.30009856970974463,0.06160134364646053,0.2921177417449221,2.2317632347142538,0.4286397074709525,1.3673404659481743,1.7145604753901718,inf,-1.7004376484866885,1.8584913500269964,0.26739902807426513,-0.46572639006760447,-0.23576938148324406,0.624827561851342,0.8365448233326481,-1.1214367060042443,-3.0129969996506443,0.10814896785598054,0.5588011873660371,0.5803422100745781,1.959199964748906,0.4616678484963258
RIPK1,-0.7295381038365082,-1.580375896969131,0.27602507036080876,0.15716954768067212,-2.926701877813155,0.2816515882825485,-0.12379657936763416,-0.9634030013453546,-1.7915192624963803,inf,,-0.6144122209685511,0.06867186448248229,inf,-0.9422515116789164,-0.6737421180939808,-5.201022091193458,-2.492911359699443,-0.014608966962578594,-0.7811188367427998,3.9394713219449713,0.018272611217991244,0.46448157139714663,-1.4420301906972552,-0.1436889161275105,-1.0581653329493168,-0.3590047515733498,-0.7710773599082958,0.6926425974372826,0.011313793580203728,-0.46040872001210886,1.0916310813183863,inf,-1.5281868344469716,1.5782299593692053,-0.48234764588474205,-1.2148657413315227,0.43398109202728996,0.5954445147214074,0.6868675424850027,-2.1715783133009734,-3.7447627148700176,0.3186677547803255,0.7731979426025026,0.6492445536720751,1.5322142087847128,-0.3116335534415806
IKBKG,-0.7050078008612783,-0.8842042331452679,1.4786931015000129,1.8743444444250221,0.3677819471089151,1.5556856046688328,-0.25077652288383884,1.5021557343370926,-0.28925764385148833,3.973776761982296,,inf,2.1757867244484963,inf,0.9032474820409726,1.390621923467033,1.2227447506735805,-0.7130007076071236,1.0283360909635284,2.15079490879456,0.22071150936290979,1.011628342105081,1.838948723184518,inf,-0.43416759192659354,-0.12625158741195683,-0.7690779154922438,-0.23284303944069207,2.7107423561485082,0.9276412225645988,1.6414300269675692,0.10600698704772431,inf,1.8366863183664965,3.6545336142417484,0.37156358765134817,-0.35006619165269404,inf,-0.624644833186272,2.525671883630886,inf,inf,-0.277942330623657,-0.11559289429479037,-0.21971398167295253,1.8672279061056445,0.4503551906534697
PNRC1,-1.537292109130222,-1.2020267071990594,-0.3226062679032,0.42284589033447356,-2.075255028233436,-0.6745664318514407,-1.840202985207714,-0.25048889100999605,-1.690262869012232,1.8716829789839458,inf,-0.8614118327581959,-0.3998895451065895,-0.38960990341599483,-0.1675650775615077,0.12415526320900487,-1.567755411663274,-0.8596446801692518,-0.9316865912839754,-1.7675800760944476,1.4741305310239148,-0.12473127459794563,-0.28684591366449025,-1.0311559325035164,-0.40631383325658815,-1.4479822665321742,-1.4479360937719745,0.34038167115910906,0.7606516665952077,-0.24086266596602654,0.27239363306899517,-0.1364970009219166,1.0236860724290016,-0.11731257625323456,1.7209988221817276,1.847180657233351,-0.8149626009587876,-0.09625096072540136,0.2991005221429981,1.6760096488258909,-2.3456665558283913,-3.676753645712089,-0.09875000323199244,-0.27026592290548956,-0.6508513060329969,0.31901855396715334,-0.050784739252449064
HLA-DQA2,1.4059699284085139,-0.5196066073983985,2.3733071730287696,inf,inf,3.3266662167498215,inf,-2.0401372355245613,inf,inf,,inf,-4.161483861955438,inf,inf,inf,inf,inf,inf,inf,7.742779239740694,-0.4827575946981149,inf,inf,0.3182842663992575,inf,-0.3370242645379489,0.19287354708323803,inf,1.975671674957552,1.39388188529342,0.8584588453735754,6.660302482616535,0.004175675971190439,4.300070268651079,inf,inf,inf,0.12780702513957207,-0.043804352930623736,2.419677886170758,inf,inf,0.5036649677347589,-2.9562463611624556,inf,-2.7971929510206794
HHLA2,-1.8286511286613945,inf,-2.717363670228639,inf,inf,inf,inf,inf,inf,inf,inf,inf,-0.8039285788939948,inf,inf,inf,inf,inf,inf,inf,8.642477183421972,1.4715685543477235,0.935039842411374,inf,0.867598830492517,inf,-1.922086403589476,1.6497657703033803,5.148779192570765,-0.4332164379172681,inf,1.7297015043541972,inf,inf,1.148945114603249,inf,inf,0.25262376070491954,1.26208408995399,-0.4944897888373662,inf,inf,inf,-2.118007348124133,inf,inf,inf
HLA-A,0.446866915174912,-1.0476258076246658,0.4680781766160132,-0.9416617268671333,-3.5432714328162165,0.8590561074832209,-1.5576054999271831,1.417986763573772,-1.0389823061463903,-1.5990357486348046,,-2.5749439421238933,1.0633691398131464,-4.563895104942065,-1.169031204376088,-1.4028831593415687,-2.606881029907707,-1.6124661132570477,-1.8294190628015536,-0.6700606621589917,-0.3840538966856713,-0.11252176998234253,0.6808891673910957,-0.8835130391422241,-0.9070998594598405,-2.467939321666955,0.22366954176707143,-0.47766776189630644,-3.862070154468592,-0.02956647199726774,-0.3909296491797009,-1.0449971855981584,-0.2771076537474351,0.00118397144853696,0.8274190528165092,1.4026463012492785,-1.163136017639653,-0.15950484986273022,0.7437251532614169,0.295596139993801,-0.7920313027912624,-2.7145129660547305,0.2785281757042094,-0.30550980514745474,-0.3629313582536384,-0.8711293146863882,-1.520076736350592
HLA-B,0.8070669456135868,-0.7283538129775784,0.19390095248976377,-2.1563824978017045,-4.525441471367876,0.5592039998945901,-1.679806948629609,0.0960141764332629,-2.1469065903214926,-2.2102228207346384,,-2.801271663609907,0.4143680783241099,-1.7882660459103545,-1.4295079976354115,-1.6249981263694881,-2.796486552715319,-1.9037680623443218,-1.9597465138547037,-0.84783119026514,-0.14075189316608971,0.45198975780797257,0.6446241318477531,-0.544454640938999,-1.3605578743385864,-1.89394412380489,0.4650423406744888,-0.6217612319033528,-0.8882947258472691,0.16421277974155932,-0.25179339150922386,-1.2110241403356423,1.1117052741527254,0.1317295373215241,1.0305765553102608,0.6983886500426995,-1.5687350453390887,-0.02675826748135452,0.49681164364204083,0.5007042106928444,-0.8057232429868884,-3.266806349100996,0.6814413006492246,-0.29022268430010945,-0.34523549557394745,-0.609113481145097,-1.7607035680768015
HLA-DOB,2.193138639167552,inf,1.3764894957957006,inf,inf,0.8441520166672588,inf,3.292498618024722,inf,inf,,inf,0.11772918515318569,inf,-0.18814592291765464,-1.7787739934928695,inf,inf,inf,0.22932650527824414,8.09668570778294,5.224651820878619,-0.555479486190747,inf,2.966292099444451,inf,-1.2846396662499229,3.9161227391149853,9.992938336165814,1.0716403796802545,2.7199616234512534,0.18453858353140712,inf,1.3302554141290237,3.2476383835551856,inf,inf,1.0293889347694933,inf,inf,inf,inf,inf,1.7029194892332,2.698317587274187,inf,-0.47111321286284596
HLA-DRB1,1.4321081232802366,-0.20545267053206528,0.7999141689731107,-2.2748584818355937,-3.3484615718755926,1.1639661005374105,-2.3040550291459194,0.8996211865602745,-1.5839944255758303,inf,,-2.9923961325667143,1.1696622368453948,inf,-1.1841792466329502,-1.5003001269304226,-3.152461850475862,-1.8849237103678254,-1.4066213176309652,-3.243520515302585,0.2089238501668182,0.38310236200503933,0.7303927458443124,-1.0564349627020886,-0.6692844211744867,-2.4274576071176224,-0.790364330891068,0.3925627063684115,-0.7397890981832556,0.037891788329198976,-0.6597759927380985,-0.6253434243269945,inf,-1.962019360809987,0.9553636086161773,1.6924093874020578,-2.527889795853079,-0.9927966768017723,0.36876989599967946,0.44169658014589064,0.2140169146941926,-4.177194410490552,1.3483418120954112,-1.0826549117331177,-0.3776830111711561,-1.9516042037580352,-0.9142128900496264
