,7_1,7_2,7a72_1,7a72_2,7b72_1,7b72_2,Promedio Control 7,Promedio 7a72,Promedio 7b72,fold-change Control7 7a72,fold-change Control7 7b72
SPATA6,0.001781749403824601,0.0021487243657126735,0.003276951452492424,0.0002645269376548229,0.003745833190832669,0.0020579318888780235,0.0019652368847686372,0.0017707391950736234,0.0029018825398553463,-0.15035148274855983,0.5622859024594299
SPATA7,0.00038376141009021335,0.0008023717565820552,0.0012362152189984135,0.002380742438638209,0.00037801986320764414,0.000641720696641913,0.0005930665833361343,0.0018084788288183114,0.0005098702799247786,1.6085107192612464,-0.21806383816162084
SPATA9,0.0,0.00010879617038072824,1.962246378414331e-05,0.0,0.0,0.0,5.439808519036412e-05,9.811231892071654e-06,0.0,-2.471049672775288,inf
SPATC1L,8.223458785990678e-05,0.0,5.886739138087684e-05,0.00044087822942470484,0.0002061926526702618,4.4256599754597146e-05,4.111729392995339e-05,0.0002498728104027908,0.00012522462621242946,2.603376700846231,1.6067010811858669
SPATS2L,0.01658397521996083,0.01767937768767449,0.02352733408978981,0.03139052993095583,0.05529399636157351,0.042287181068432385,0.017131676453817662,0.02745893201037282,0.04879058871500295,0.6806091782098443,1.5099365550725006
SPATS2,0.005866067268190482,0.0035902736232734456,0.007652760879513989,0.009611145400437776,0.00663253032834335,0.005709101368743541,0.004728170445731964,0.008631953139975883,0.006170815848543445,0.8684049887914111,0.38417919771976705
SPC24,0.002357391519733071,0.0006527770222521234,0.0029041246410772986,0.0032624988972324216,0.0008247706108080626,0.0011506715938865318,0.0015050842709925974,0.00308331176915486,0.0009877211023472973,1.034636507958623,-0.607668628855667
SPC25,0.0019736301088697076,0.0038486645273069385,0.006671637688884478,0.0022925667927532678,0.008900649507589216,0.006350822065385454,0.0029111473180883233,0.0044821022408188735,0.007625735786487335,0.6225877097745438,1.3892886973641208
SPCS1,0.049258518136047605,0.042620899744054475,0.0799419174855588,0.0598712635574061,0.09945358948708187,0.06700449204154336,0.04593970894005104,0.06990659052148246,0.08322904076431262,0.6056867574200051,0.8573452935426147
SPCS2,0.028425755878977704,0.028191807642175208,0.0417566029581454,0.03518208270451868,0.05787140450248717,0.031643468825204475,0.028308781760576454,0.03846934283133204,0.04475743666384582,0.4424595187261796,0.660877747352595
SPCS3,0.02179216577939612,0.020208888655169302,0.03975511164607514,0.039943567571076824,0.04543111446105407,0.03135580092072521,0.02100052721728271,0.03984933960857598,0.03839345769088964,0.9241302686363557,0.8704349471131992
SPDEF,0.005701598092934558,0.0033862808033661967,0.008849731172537144,0.008729388941588367,0.008935014948832986,0.008032572855971143,0.004543939448150377,0.008789560057062756,0.008483793902402064,0.9518473462758217,0.9007659639339008
SPDL1,0.001507634110958245,0.0030190937278556087,0.005867116675526758,0.0063486465032053544,0.002955428021585917,0.0026775242860653976,0.002263363919406927,0.006107881589366057,0.002816476153825657,1.4322035237470536,0.3154226869991373
SPDYA,0.0,0.0,0.0,0.0,3.436544210112569e-05,0.0,0.0,0.0,1.7182721050562844e-05,0,inf
SPECC1L,0.0008771689372109963,0.0013871511723059157,0.004199207252594466,0.0013226346882741144,0.002852331695314294,0.0021907016882753184,0.0011321600547584561,0.0027609209704342903,0.002521516691794806,1.2860716642789565,1.1552138475670315
SPECC1,0.0020284531672883485,0.0008839688843837245,0.0020014913069498126,0.003791552773562856,0.002061926526702618,0.0007302338960176044,0.0014562110258360364,0.002896522040256334,0.0013960802113601113,0.9921022049642201,-0.060837604333013884
SPEF1,0.0,0.0,9.811231897761037e-05,0.0,0.0,0.0,0.0,4.9056159488805185e-05,0.0,inf,0
SPEF2,0.0012609303473012097,0.0008159712778554618,0.0014128173931410443,0.002380742438638209,0.0030928897900539274,0.001903033789803685,0.0010384508125783358,0.0018967799158896266,0.0024979617899288063,0.8691194091095822,1.2663185260460856
SPEG,8.223458785990678e-05,0.001278355001957434,0.0002550920293360976,0.0,0.0,0.0,0.0006802947949086704,0.0001275460146680488,0.0,-2.415142229896431,inf
SPEN,0.014473287465044523,0.011219605070714136,0.018386248574532377,0.012873644297670198,0.016667239425555497,0.01309995353029782,0.01284644626787933,0.015629946436101286,0.014883596477926659,0.2829435145537362,0.21235386228217557
SPESP1,0.0,1.3599521289529509e-05,0.0,0.0,0.0,0.0,6.799760644764754e-06,0.0,0.0,inf,inf
SPG11,0.005509717386536439,0.0034678779303617137,0.009948589144221594,0.008288510712163662,0.00996597821154922,0.00880706335245536,0.004488797658449077,0.009118549928192627,0.00938652078200229,1.0224753535876734,1.0642614406992255
SPG20,0.0003289383514782846,0.00020399281942355785,9.811231897761037e-05,8.817564588494096e-05,0.00037801986320764414,4.4256599754597146e-05,0.0002664655854509212,9.314398243127567e-05,0.00021113823148112066,-1.5164147461925575,-0.33576138235555153
SPG21,0.021956634970115047,0.018073763804442047,0.026765040617160382,0.01851688563328563,0.028729509606956336,0.021774247082910876,0.020015199387278547,0.022640963125223006,0.025251878344933608,0.17783934273508809,0.3352947181834686
SPG7,0.004221375509832621,0.0062013817113145565,0.015187786977973041,0.009963847985508723,0.01570500704532681,0.006107410768270454,0.005211378610573589,0.012575817481740883,0.010906208906798632,1.270915207837306,1.0654127188731066
SPHK1,2.7411529286635586e-05,0.00025839090467841416,0.0004905615947458173,0.0001763512917443622,0.0002061926526702618,0.00019915469894018814,0.00014290121698252488,0.00033345644324508976,0.000202673675805225,1.2224801231348885,0.5041405142276615
SPHK2,0.01280118417747734,0.007765326660174756,0.013304030452647105,0.022396614053754215,0.010240901751025547,0.00856365205311531,0.010283255418826048,0.01785032225320066,0.00940227690207043,0.7956530619349904,-0.12921498322728348
SPIB,5.482305857327117e-05,1.3599521289529509e-05,9.811231897761037e-05,0.0,6.873088423400523e-05,6.638489965414622e-05,3.421128993140034e-05,4.9056159488805185e-05,6.755789194407572e-05,0.5199617908062488,0.9816518096991976
SPICE1,0.004002083276158056,0.0031958875048935845,0.0036105333387856974,0.0032624988972324216,0.0030241589059786913,0.0020579318888780235,0.00359898539052582,0.0034365161180090597,0.002541045397428357,-0.06664351996376627,-0.5021680955907977
SPIDR,0.009840739015139217,0.007003753467896612,0.011047447115906044,0.010228374921121969,0.009759785560911203,0.00477971277429751,0.008422246241517915,0.010637911018514006,0.0072697491676043564,0.33693791324272615,-0.2122994693955508
SPIN1,0.01069049642256103,0.009424468259077414,0.018503983358432008,0.012609117359504981,0.019519571118647022,0.011617357438363063,0.010057482340819223,0.015556550358968494,0.015568464278505043,0.6292529755451486,0.6303574346866194
SPIN2B,0.0,0.0,3.9244927596733534e-05,0.0,0.0,4.4256599754597146e-05,0.0,1.9622463798366767e-05,2.2128299877298573e-05,inf,inf
SPIN3,0.0024122145781517125,0.0056845999016352676,0.002452807974298025,0.004673309232412265,0.0038489295177393697,0.00453630147495746,0.00404840723989349,0.0035630586033551454,0.004192615496348415,-0.1842382094345245,0.05049610526581035
SPIN4,0.0034812642192480897,0.005439808519036412,0.00747615870508689,0.005466890044355945,0.007629128149815811,0.007103184261525112,0.004460536369142251,0.006471524374721418,0.007366156205670461,0.5368883793536114,0.7236947898439007
SPINK13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPINK1,8.223458785990678e-05,0.00036718707502689626,0.0005690514501099658,0.00035270258353976386,0.0008591360526869115,0.0022570865884189756,0.00022471083144340152,0.0004608770168248648,0.0015581113205529436,1.036312158108021,2.79365673996753
SPINK2,0.00021929223425442722,0.00016319425560333846,7.848985516502015e-05,0.0,0.0,0.0,0.00019124324492888285,3.9244927582510075e-05,0.0,-2.2848306875601314,inf
SPINK4,0.19478632715675764,0.142577381289007,0.23723558726777838,0.23675160917299481,0.38956665166877613,0.210329490369435,0.16868185422288232,0.2369935982203866,0.2999480710191056,0.49054330337467444,0.8304079679585898
SPINK5,0.0,1.3599521289529509e-05,0.00017660217414263053,8.817564588494096e-05,0.00024055809480314137,0.0,6.799760644764754e-06,0.00013238891001378576,0.00012027904740157068,4.28315450133978,4.144757573224582
SPINK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPINT1,0.06460897453192463,0.06840559212293273,0.07917664141154639,0.060753020000943674,0.12887040793479057,0.10055099465187892,0.06650728332742868,0.06996483070624503,0.11471070129333474,0.07311756196785187,0.7864157393942626
SPINT2,0.6742962090148042,0.6901349072477302,0.8331305678223907,1.0001763511968367,1.4467507476004184,0.858024827837373,0.6822155581312672,0.9166534595096136,1.1523877877188957,0.42614877015966185,0.7563267153825883
SPIRE1,0.001781749403824601,0.003114290377898067,0.005769004354188054,0.004320606647341319,0.00584212516068429,0.003673297779320056,0.002448019890861334,0.005044805500764686,0.004757711470002173,1.0431833678355622,0.9586525022162337
SPIRE2,0.009374743016647893,0.004936626230791759,0.004611278991976135,0.0032624988972324216,0.0031272552322503147,0.005532074970437168,0.0071556846237198265,0.003936888944604278,0.0043296651013437415,-0.862033787929834,-0.724834367008793
SPNS1,0.004687371508323946,0.0044742425068510176,0.011381029002199316,0.0092584428179188,0.006117048696985234,0.005266535370752559,0.004580807007587482,0.01031973591005906,0.005691792033868897,1.171732364005366,0.3132811673343191
SPNS2,0.03851319865506793,0.03284284393412572,0.08596601387864111,0.06507362664573302,0.05072339255866263,0.05056316521929347,0.03567802129459682,0.07551982026218707,0.05064327888897805,1.0818197255622102,0.5053352092773127
SPNS3,0.00035634988068760514,0.0002175923406969643,0.000510184058729089,0.0007054051670795277,0.00030928897900539277,6.638489965414622e-05,0.0002869711106922847,0.0006077946129043083,0.0001878369393297695,1.0826783793342836,-0.6114247024175303
SPN,0.0,6.799760647989363e-05,9.811231897761037e-05,0.0,3.436544210112569e-05,6.638489965414622e-05,3.3998803239946814e-05,4.9056159488805185e-05,5.037517087763595e-05,0.5289503282323488,0.5672288631164628
SPOCD1,0.0,0.0,0.0,8.817564588494096e-05,0.00013746176846801046,0.0,0.0,4.408782294247048e-05,6.873088423400523e-05,inf,inf
SPOCK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPOCK2,0.00030152682226896406,2.719904259518206e-05,0.0,0.0,6.873088423400523e-05,6.638489965414622e-05,0.00016436293243207305,0.0,6.755789194407572e-05,inf,-1.2826887587228986
SPOCK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
SPON1,0.0021655108133349513,0.0022303214927081906,0.005690514501099658,0.004232431002987561,0.004055122168377385,0.003429886482205056,0.002197916153021571,0.0049614727520436094,0.003742504325291221,1.1746320795949117,0.7678676328043285
SPON2,2.7411529286635586e-05,0.0,1.962246378414331e-05,0.00035270258353976386,0.00013746176846801046,0.0,1.3705764643317793e-05,0.0001861625236619536,6.873088423400523e-05,3.7637079501520074,2.326175701760158
SPOPL,0.007949343493897471,0.006418974052656442,0.007162199284199234,0.00943479410917829,0.01735454826630786,0.008961961452642223,0.007184158773276956,0.008298496696688761,0.013158254859475041,0.20803077592826777,0.8730770215923908
SPOP,0.03475781914179376,0.0358483381437713,0.04305168556681788,0.019839520321559743,0.04330045704678329,0.0390343209845337,0.03530307864278253,0.031445602944188814,0.0411673890156585,-0.16693570237571842,0.22170794988733356
SPPL2A,0.010060031248813783,0.012225969645591138,0.009948589144221594,0.007847632482738957,0.018969724046045137,0.014383394923581646,0.01114300044720246,0.008898110813480275,0.01667655948481339,-0.324566785308825,0.5816839235106174
SPPL2B,0.0062498286771209685,0.002597508568218778,0.010301793493075792,0.008288510712163662,0.004982989107362302,0.007612135158324721,0.0044236686226698735,0.009295152102619726,0.006297562132843512,1.0712351558627589,0.5095501336774908
SPPL3,0.011704723007171642,0.010090844802925405,0.012833091322737966,0.013226346882741146,0.013746176846801045,0.008607908653804428,0.010897783905048523,0.013029719102739555,0.011177042750302736,0.25777119359557094,0.036503738095778275
SPRED1,0.02132616979056917,0.014769080129683672,0.027471449312024093,0.020897628074220614,0.02732052648103246,0.0214644508847622,0.01804762496012642,0.024184538693122353,0.024392488682897333,0.42227602628525224,0.43462796578541985
SPRED2,0.01137578465472692,0.013517924168983208,0.02266394568305993,0.03280134027123961,0.021684593974161573,0.016087274014511897,0.012446854411855064,0.027732642977149773,0.018885933994336735,1.1558039264418944,0.6015309450453129
SPRED3,0.0,0.0,1.962246378414331e-05,0.0,3.436544210112569e-05,6.638489965414622e-05,0.0,9.811231892071654e-06,5.037517087763595e-05,inf,inf
SPRR3,0.0,0.0,0.0008830108707131527,0.0,0.0,0.0,0.0,0.00044150543535657633,0.0,inf,0
SPRTN,0.0035086757484574104,0.0021079258014087628,0.0089870884189977,0.005114187461836971,0.007182377400945238,0.00812108605734938,0.0028083007749330866,0.007050637940417335,0.007651731729147309,1.328056338600023,1.4460888338702254
SPRY1,0.007154409144894299,0.006350976445483258,0.008084455084301275,0.00767128119147947,0.01848860785593079,0.009891350047088255,0.006752692795188779,0.007877868137890372,0.014189978951509523,0.22234234338673922,1.0713376187807058
SPRY2,0.004029494805367377,0.0032638851120667684,0.006043718849953858,0.005202363106190728,0.0061514141382290055,0.005509946670092609,0.0036466899587170726,0.005623040978072293,0.005830680404160807,0.6247630135253129,0.677076699720032
SPRY4-IT1,0.0005482305857327118,0.0005303813306302347,0.001020368117458178,0.0,0.0005842125160684291,0.0009072602952139969,0.0005393059581814733,0.000510184058729089,0.000745736405641213,-0.08008615161580661,0.46756180063211566
SPRY4,0.006770647734030936,0.007629331447440692,0.013774969582556243,0.006701349085724331,0.031238186881259376,0.006970414461682807,0.007199989590735814,0.010238159334140287,0.01910430067147109,0.507889638033815,1.4078307217148107
SPRYD3,0.002604095282616956,0.004066256868648824,0.011125936971839131,0.008729388941588367,0.008935014948832986,0.004580558075646578,0.00333517607563289,0.00992766295671375,0.006757786512239782,1.5736912085821733,1.0187878461557471
SPRYD4,0.007812285847850869,0.007942120437212732,0.015285899296467054,0.026805396337793375,0.039554623884529086,0.014604677922577138,0.0078772031425318,0.021045647817130215,0.02707965090355311,1.4177665322265198,1.7814537540870448
SPRYD7,0.010635673364142388,0.007384540064841836,0.013990816684949886,0.014372630277203799,0.014467851128797176,0.010798610341189728,0.009010106714492112,0.014181723481076842,0.012633230734993452,0.6544167732027221,0.48760753281539065
SPR,0.007236643732522262,0.0032774846318891016,0.007044464503144296,0.005202363106190728,0.00584212516068429,0.004624814674110646,0.005257064182205682,0.006123413804667512,0.005233469917397468,0.22007883150596788,-0.006489543030823974
SPSB1,0.006085359501865046,0.005303813306302347,0.0028256347862820885,0.007406754253314252,0.008866284066345443,0.010356044345423795,0.005694586404083697,0.005116194519798171,0.00961116420588462,-0.15451994616241385,0.755120132792051
SPSB2,0.002384803048942392,0.000435184681555159,0.002550920293360976,0.0021162155009833857,0.0016151757794197381,0.0012613130931617722,0.0014099938652487754,0.002333567897172181,0.0014382444362907552,0.7268485587634642,0.028620003700221157
SPSB3,0.0022751569301722335,0.0019991296299316677,0.00510184058729089,0.007406754253314252,0.005979586928834762,0.0035626562798223107,0.0021371432800519506,0.006254297420302571,0.0047711216043285366,1.5491641940650982,1.1586448240481677
SPTAN1,0.05849620351051464,0.04508241309631458,0.08341509360348616,0.0598712635574061,0.07306092993868356,0.05660419110210561,0.05178930830341461,0.07164317858044614,0.06483256052039459,0.46817505654191477,0.32406426235714836
SPTBN1,0.04975192566954688,0.04852309198541933,0.08453357401497401,0.06454457277450652,0.12185985774323958,0.06961563141544984,0.049137508827483106,0.07453907339474027,0.09573774457934471,0.6011721670143982,0.9622631011555881
SPTBN2,0.00010964611716587111,0.000639177500978717,0.0008830108707131527,0.0016753372718138783,0.0008591360526869115,0.0007302338960176044,0.00037441180907229403,0.0012791740712635156,0.0007946849743522579,1.772514757105988,1.085757127955357
